,Unnamed: 0,marca,nombre,presentacion,producto_id,precio,sucursal_id,semana,comercioid,banderaid,banderadescripcion,comerciorazonsocial,provincia,localidad,direccion,lat,lng,sucursalnombre,sucursaltipo
8353,8353,MATARAZZO,Fideos Mostacholes 3 Vegetales Matarazzo 500 Gr,500.0 gr,7790070318077,70.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8354,8354,LUCCHETTI,Fideos Ave Maria Lucchetti 500 Gr,500.0 gr,7790070318374,530.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8355,8355,MATARAZZO,Fideos Tallarines Matarazzo 500 Gr,500.0 gr,7790070318657,57.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8356,8356,LUCCHETTI,Lucchettinis Carne Lucchetti 500 Gr,500.0 gr,7790070320117,1750.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8357,8357,EXQUISITA,Gelatina Sabor Frutilla Light Vitaminas y Zinc Exquisita 25 Gr,30.0 gr,7790070410719,52.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8358,8358,EXQUISITA,Helado Chocolate con Vitaminas Exquisita 55 Gr,55.0 gr,7790070411686,48.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8359,8359,GALLO,Oblea de Arroz Gallo Oro 3 Un 60 Gr,20.0 gr,7790070411969,990.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8360,8360,EXQUISITA,Polvo para Preparar Torta de Chocolate Exquisita 450 Gr,450.0 gr,7790070412522,142.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8361,8361,NOBLEZA GAUCHA,Yerba Mate con Palo Ecopack Nobleza Gaucha 500 Gr,500.0 gr,7790070507112,103.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8362,8362,RIERA,Grisines Clasicos Riera 160 Gr,160.0 gr,7790071000902,62.9,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8363,8363,RIERA,Grisines Equilibrio Riera 160 Gr,160.0 gr,7790071001145,629.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8364,8364,RIERA,Grisines Semillas de Sesamo Riera 160 Gr,160.0 gr,7790071010505,62.9,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8365,8365,CELUSAL,Sal Light en Salero Celusal 470 Gr,470.0 gr,7790072000086,1700.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8366,8366,PALADINI,Salchichon con Jamon Familiar Paladini 400 Gr,400.0 gr,7790079000881,1945.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8367,8367,LABRATTO,Lomo Horneado Feteado Labratto 100 Gr,100.0 gr,7790079019180,183.9,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8368,8368,THOLEM,Queso Untable Clasico Tholem Tentaciones 190 Gr,190.0 gr,7790080026696,95.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8369,8369,MENDICRIM,Queso Untable Cremoso Mendicrim 300 Gr,300.0 gr,7790080040074,120.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8370,8370,SHIMY,Postre Vainilla con Dulce de Leche Shimy 120 Gr,120.0 gr,7790080040890,360.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8371,8371,YOGS,Yogur Bebible Entero Durazno Sancor Yogs 1 Lt,1.0 lt,7790080064230,82.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8372,8372,CARLETI,Cerezas al Marrasquino Carleti 200 Gr,200.0 gr,7790086001017,119.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8373,8373,CAFAYATE,Vino Blanco Torrontes Cafayate Reserve 750 Ml,750.0 cc,7790093095245,381.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8374,8374,REAL,Sidra Real Etiqueta Negra 720 Ml,720.0 ml,7790119007818,170.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8375,8375,AYUDÍN,Limpiador Liquido para Baño Antihongos Gatillo Ayudin 500 Cc,500.0 cc,7790132000025,126.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8376,8376,BIALCOHOL,Alcohol Bialcohol Etilico 500 Ml,500.0 ml,7790139000721,120.9,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8377,8377,CASALTA,Aceto Balsamico Ahumado Casalta 400 Ml,400.0 ml,7790139003364,232.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8378,8378,PORTA,Alcohol Etilico Bialcohol 500 Cc,500.0 cc,7790139003807,120.9,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8379,8379,BIALCOHOL,Toallas Humedas Antibacterial con Aloe Bialcohol 40 Un,40.0 un,7790139100476,1855.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8380,8380,ALICANTE,Oregano Alicante 50 Gr,50.0 gr,7790150051078,88.5,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8381,8381,ALICANTE,Salsa Blanca Alicante 40 Gr,40.0 gr,7790150067062,465.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8382,8382,LA VIRGINIA,Cafe Instantaneo Torrado Clasico Equilibrado La Virginia 100 Gr,100.0 gr,7790150100752,165.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8383,8383,LA VIRGINIA,Te Boldo en Saquitos La Virginia 25 Un,25.0 un,7790150310137,64.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8384,8384,ALICANTE,Bicarbonato de Sodio en Sobre Alicante 50 Gr,50.0 gr,7790150430330,265.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8385,8385,ALICANTE,Condimento para Pescado Naturalidad Intacta Alicante 25 Gr,25.0 gr,7790150495308,39.9,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8386,8386,ALICANTE,Pimienta Blanca en Grano Alicante 25 Gr,25.0 gr,7790150551332,51.5,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8387,8387,ALICANTE,Oregano Alicante 25 Gr,25.0 gr,7790150696873,48.5,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8388,8388,DEL VALLE,Fresas Fizz Del Valle 710 Ml,710.0 ml,7790154001338,129.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8389,8389,ALELUYA,Miel Liquida Antigoteo Aleluya 250 Gr,250.0 gr,7790158214185,169.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8390,8390,COLON,Vino Tinto Tempranillo Colon 750 Ml,750.0 ml,7790168001256,125.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8391,8391,GRAFFIGNA,Vino Tinto Malbec Graffigna Centenario 750 Cc,750.0 cc,7790168075684,285.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8392,8392,COLON,Champaña Dulce Colon Sparkling 750 Ml,750.0 ml,7790168136026,153.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8393,8393,LA MORENITA,Cafe Molido Clasico La Morenita 1 Kg,1.0 kg,7790170901926,432.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8394,8394,VEGETALEX,Hamburguesas de Soja Vegetalex 4 Un,4.0 un,7790174000601,152.9,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8395,8395,CICLOS,Vino Tinto Malbec Ciclos 750 Cc,750.0 cc,7790189016918,565.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8396,8396,DON DAVID,Vino Tinto Syrah Don David 750 Ml,750.0 cc,7790189040036,379.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8397,8397,DON DAVID,Vino Tinto Cabernet Sauvignon Don David Reserva 750 Ml,750.0 ml,7790189042030,5090.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8398,8398,LA SALTEÑA,Raviolitos 4 Quesos La Salteña 300 Gr,300.0 gr,7790236000570,120.9,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8399,8399,LA SALTEÑA,Tapas Pascualina Criolla La Salteña 2 Un 400 Gr,400.0 gr,7790236001270,77.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8400,8400,COPANI,Tapitas de Alfajor Copani 400 Gr,400.0 gr,7790239000089,169.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8401,8401,COPANI,Merenguitos Copani 150 Gr,150.0 gr,7790239000218,89.9,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8402,8402,TRAPICHE,Vino Tinto Cabernet Franc Reserva Trapiche Fond da Cave 750 Cc,750.0 cc,7790240041170,509.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8403,8403,TRAPICHE,Vino Tinto Tempranillo Trapiche 750 Cc,750.0 cc,7790240041873,1900.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8404,8404,PAZ,Vino Tinto Cabernet Sauvignon Franc Paz 750 Cc,750.0 cc,7790240093773,5090.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8405,8405,FOND DE CAVE,Vino Tinto Blend Gran Reserva Fond de Cave 750 Cc,750.0 cc,7790240094732,8650.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8406,8406,FINCA LAS MORAS,Vino Tinto Bonarda Finca Las Moras 750 Ml,750.0 ml,7790240140514,1910.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8407,8407,HIGIENOL,Papel Higienico Max Manzanilla Higienol Pack 4 Un 320 Mt,320.0 mt,7790250015055,170.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8408,8408,HIGIENOL,Papel Higienico Higienol Doble Hoja Pack 4 Un 120 Mt,4.0 un,7790250019541,128.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8409,8409,ELITE,Servilletas Diseño Elite 35 Un,35.0 un,7790250023111,55.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8410,8410,ELITE,Papel Higienico Simple Hoja Elite 4 Un 80 Mt,320.0 mt,7790250024071,90.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8411,8411,ELITE,Pañuelos Descartables Doble Hoja Max Suavidad en Caja Elite 100 Un,100.0 un,7790250054276,1050.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8412,8412,SUSSEX,Servilletas Sussex Ultramax 80 Un,80.0 un,7790250057703,59.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8413,8413,LADYSOFT,Toalla Femenina Ultra Delgada Suave con Alas Ladysoft 8 Uni,8.0 un,7790250098058,845.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8414,8414,LADYSOFT,Toalla Femenina Ultra Delgadas con Alas Ladysoft 24 Un,24.0 un,7790250099000,2290.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8415,8415,DELLEPIANE,Licor de Granadina Dellepiane Bot 1 Lt,1.0 lt,7790260010057,3965.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8416,8416,OKEBON,Galletitas de Leche Clasicas Okebon 165 Gr,165.0 gr,7790263110839,475.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8417,8417,OKEBON,Galletitas de Leche Okebon 273 Gr,273.0 gr,7790263119597,829.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8418,8418,POLVORITA,Galletitas Vainilla Rellenas Frutilla Polvorita 80 Gr,80.0 gr,7790270282604,200.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8419,8419,NATURA,Aceite de Girasol Natura 900 Ml,900.0 ml,7790272001005,91.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8420,8420,COPISI,Aceite Mezcla Girasol y Oliva Copisi 500 Ml,500.0 ml,7790272006802,1019.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8421,8421,CARPANO,Aperitivo Rosso Carpano 950 Cc,950.0 cc,7790290008192,259.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8422,8422,PEHUAMAR,Palitos Salados Pehuamar 200 Gr,200.0 gr,7790310004326,110.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8423,8423,CANCILLER,Vino Blanco Chardonnay Chenin Torrontes Canciller 750 Ml,750.0 cc,7790314005008,108.28,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8424,8424,VILLAVICENCIO,Agua Mineral sin Gas Villavicencio 2 Lt,2.0 lt,7790315000422,81.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8425,8425,LEVITÉ,Agua Saborizada Pomelo sin Gas Levite Cero 2.25 Lt,2.25 lt,7790315001047,1290.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8426,8426,VILLA DEL SUR,Agua Pomelo Levite Villa Del Sur 300 Ml,300.0 ml,7790315100702,31.09,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8427,8427,SWIFT,Salchichas Tipo Viena sin Piel Swift 12 Un 450 Gr,450.0 gr,7790360024541,1715.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8428,8428,SWIFT,Picadillo de Carne en Lata Swift 90 Gr,90.0 gr,7790360720115,45.99,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8429,8429,SWIFT,Picadillo de Carne Swift Picante 90 Gr,90.0 gr,7790360966582,45.99,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8430,8430,DARAMA,Condimento Criollo para Carnes en Frasco Darama 227 Gr,227.0 gr,7790377011039,104.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8431,8431,FLYNN PAFF,Caramelos Uva Flynn Paff 144 Gr,144.0 gr,7790380015864,629.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8432,8432,TARAGÜÍ,Mate Cocido en Saquitos Taragui 25 Un,25.0 un,7790387000849,540.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8433,8433,TARAGÜÍ,Te en Saquitos Filtro Especial Taragui 100 Un,100.0 un,7790387010329,138.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8434,8434,UNIÓN,Yerba Mate Bajo Contenido de Polvo con Palo Controlado Union 1 Kg,1.0 kg,7790387014150,255.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8435,8435,TARAGÜÍ,Yerba Mate con Palo Origen Controlado Taragui 500 Gr,500.0 gr,7790387113327,120.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8436,8436,ÁGUILA,Baño Repostero de Chocolate Semiamargo Aguila 150 Gr,150.0 gr,7790407031556,115.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8437,8437,PONT LEVEQUE,Vino Tinto Malbec Pont Leveque 750 Cc,750.0 cc,7790415125612,1000.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8438,8438,CIRCUS,Vino Tinto Cabernet Circus 750 Cc,750.0 cc,7790415129009,190.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8439,8439,CUTEX,Quitaesmalte Cutex Fortalecedor Botella 100 Ml,100.0 ml,7790416066532,88.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8440,8440,BLEM,Lustramuebles Naranja Blem 360 Cc,360.0 cc,7790463000091,164.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8441,8441,FINCA FLICHMAN,Vino Tinto Malbec Finca Flichman 750 Cc,750.0 cc,7790470080222,189.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8442,8442,GREEN HILLS,Te en Saquitos Earl Grey Green Hills 25 Un,25.0 un,7790480000074,2290.0,9-2-4,precios_semanas_20200426,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
8443,8443,FEDERICO ALVEAR,Champagne Brut Federico de Alvear 750 Cc,750.0 cc,7790480001507,195.0,9-2-4,precios_semana_20200518,9,2,Disco,Jumbo Retail Argentina S.A.,AR-B,VICENTE LOPEZ,Avenida Maipu 1819,-34.5201,-58.4877,Vicente López.,Supermercado
